Value		Probability

    0			0.2918
   31			0.2198
    2			0.1131
   30			0.0498
   15			0.0394
    3			0.0351
   23			0.0296
   27			0.0250
   29			0.0230
    1			0.0198
    8			0.0182
   28			0.0174
   16			0.0141
   11			0.0115
   22			0.0096
   20			0.0091
   14			0.0088
   10			0.0086
   18			0.0070
    4			0.0067
    7			0.0060
   26			0.0057
   19			0.0050
   13			0.0041
   21			0.0039
   24			0.0038
    6			0.0035
   12			0.0030
   25			0.0026
    9			0.0024
   17			0.0013
    5			0.0012
