Value		Probability

    0			0.2608
  511			0.1108
   64			0.0272
  447			0.0255
    2			0.0203
   16			0.0189
  510			0.0188
  509			0.0184
  503			0.0165
  507			0.0141
  383			0.0141
  479			0.0139
    1			0.0138
  128			0.0132
  495			0.0132
   30			0.0131
    4			0.0120
    8			0.0114
  481			0.0113
   33			0.0112
  255			0.0110
   12			0.0109
  478			0.0100
  256			0.0094
  320			0.0088
  493			0.0083
   18			0.0080
   32			0.0080
   63			0.0064
  191			0.0063
  448			0.0054
  499			0.0049
  446			0.0044
   28			0.0042
  445			0.0036
  439			0.0034
  319			0.0033
  431			0.0032
   14			0.0029
  415			0.0029
  443			0.0029
  502			0.0028
  508			0.0028
  494			0.0027
  382			0.0027
  501			0.0025
  375			0.0024
  417			0.0024
  505			0.0022
  381			0.0022
  449			0.0022
  353			0.0022
  477			0.0022
  414			0.0021
  506			0.0021
   22			0.0021
  487			0.0021
  497			0.0021
  350			0.0021
  480			0.0020
   26			0.0020
  254			0.0019
  471			0.0019
  379			0.0019
  476			0.0018
  158			0.0018
  192			0.0018
  491			0.0018
  127			0.0018
  384			0.0018
  247			0.0018
  351			0.0018
   66			0.0018
  367			0.0018
   80			0.0017
  475			0.0017
  463			0.0017
  483			0.0017
  253			0.0016
  485			0.0016
  470			0.0016
  429			0.0016
  462			0.0015
  223			0.0015
   65			0.0015
  225			0.0014
   94			0.0014
   31			0.0014
  251			0.0014
  489			0.0014
  492			0.0014
  474			0.0013
  239			0.0013
   62			0.0013
   20			0.0013
    6			0.0012
   17			0.0012
    3			0.0012
  161			0.0012
  222			0.0012
   97			0.0012
   10			0.0011
   72			0.0011
   68			0.0011
  190			0.0011
  183			0.0011
   24			0.0011
  129			0.0011
   76			0.0011
  461			0.0010
  130			0.0010
   61			0.0010
   49			0.0010
   55			0.0010
   96			0.0010
  435			0.0009
   47			0.0009
  189			0.0009
  365			0.0009
  289			0.0009
  460			0.0009
  159			0.0009
   45			0.0009
   35			0.0009
  237			0.0009
   59			0.0009
  144			0.0008
  498			0.0008
  258			0.0008
  438			0.0008
   48			0.0008
    5			0.0008
  318			0.0008
   13			0.0008
   82			0.0008
  321			0.0007
  467			0.0007
  336			0.0007
  286			0.0007
  187			0.0007
  140			0.0007
  175			0.0007
  272			0.0007
   34			0.0007
   51			0.0006
  352			0.0006
  371			0.0006
  311			0.0006
  430			0.0006
  444			0.0006
  243			0.0006
  437			0.0006
    9			0.0006
  385			0.0006
  466			0.0006
  160			0.0006
  257			0.0006
   37			0.0005
  132			0.0005
  322			0.0005
  146			0.0005
  423			0.0005
  317			0.0005
  268			0.0005
  136			0.0005
  413			0.0005
  260			0.0005
  442			0.0005
  412			0.0005
   41			0.0005
  416			0.0005
  303			0.0005
  315			0.0005
  173			0.0005
  332			0.0005
  348			0.0005
