Value		Probability

    0			0.0935
   16			0.0312
16383			0.0258
  128			0.0191
  144			0.0173
  256			0.0115
  516			0.0106
16255			0.0103
 1024			0.0097
16239			0.0092
  264			0.0091
    8			0.0083
 4096			0.0074
 1026			0.0072
16367			0.0068
    4			0.0068
15359			0.0064
   32			0.0055
   64			0.0054
16119			0.0052
15867			0.0052
  504			0.0052
12287			0.0049
16375			0.0047
16127			0.0047
  160			0.0047
    2			0.0044
16379			0.0044
   48			0.0040
  176			0.0039
16351			0.0039
  280			0.0038
14335			0.0037
15879			0.0036
    1			0.0036
  532			0.0035
15871			0.0034
 1040			0.0032
15357			0.0032
 8191			0.0032
  272			0.0032
  240			0.0031
16319			0.0031
  512			0.0031
  376			0.0031
12288			0.0031
   24			0.0030
16382			0.0029
   96			0.0029
16381			0.0028
15991			0.0028
  408			0.0028
  112			0.0027
 2048			0.0026
  400			0.0025
15231			0.0023
 1042			0.0023
 4112			0.0023
   80			0.0022
   20			0.0022
15895			0.0022
12159			0.0022
15739			0.0021
15215			0.0021
15975			0.0021
  384			0.0021
  152			0.0020
16175			0.0020
16247			0.0020
16191			0.0020
16251			0.0020
16287			0.0019
15723			0.0019
  644			0.0019
16143			0.0019
  660			0.0019
 8192			0.0018
  360			0.0018
16159			0.0018
16235			0.0018
16231			0.0017
15983			0.0017
  136			0.0017
 1168			0.0017
15363			0.0017
15999			0.0016
 1152			0.0016
 4224			0.0016
 4240			0.0016
12143			0.0016
 1020			0.0015
 1154			0.0015
 1170			0.0015
  208			0.0015
  192			0.0014
12271			0.0014
16023			0.0014
  496			0.0014
15743			0.0013
  528			0.0013
15343			0.0013
14207			0.0013
16103			0.0013
16111			0.0013
16207			0.0013
15851			0.0013
  148			0.0013
16359			0.0012
  392			0.0012
  772			0.0012
  440			0.0012
  132			0.0012
 2049			0.0012
 1542			0.0012
15603			0.0012
15095			0.0012
16363			0.0012
 1540			0.0012
16253			0.0012
 1280			0.0012
11263			0.0012
15103			0.0011
   18			0.0011
14843			0.0011
 8063			0.0011
15727			0.0011
14841			0.0011
15229			0.0011
16335			0.0011
  224			0.0011
16303			0.0011
12304			0.0011
14337			0.0011
 8047			0.0011
11771			0.0011
   17			0.0011
  248			0.0011
15355			0.0011
16223			0.0011
12023			0.0010
  780			0.0010
12283			0.0010
 4352			0.0010
 4612			0.0010
15859			0.0010
15213			0.0010
16237			0.0010
 4095			0.0010
15351			0.0010
  524			0.0010
14191			0.0010
12279			0.0010
  472			0.0010
  488			0.0010
16254			0.0010
 1282			0.0009
16055			0.0009
15855			0.0009
15611			0.0009
16115			0.0009
15379			0.0009
16123			0.0009
10239			0.0009
16347			0.0009
16238			0.0009
16135			0.0009
  296			0.0008
14855			0.0008
15295			0.0008
  130			0.0008
12031			0.0008
15341			0.0008
 5120			0.0008
 2064			0.0008
  312			0.0008
15835			0.0008
12223			0.0008
 1032			0.0008
15327			0.0008
  120			0.0008
   12			0.0008
 1290			0.0008
13311			0.0008
16366			0.0008
14071			0.0008
  328			0.0008
12255			0.0008
 1056			0.0007
14319			0.0007
 4360			0.0007
 1288			0.0007
15459			0.0007
16371			0.0007
 1030			0.0007
  288			0.0007
  320			0.0007
  268			0.0007
16063			0.0007
16087			0.0007
16311			0.0007
15887			0.0007
13819			0.0007
 1034			0.0007
14847			0.0007
16365			0.0007
15358			0.0007
15475			0.0007
  368			0.0007
15875			0.0007
16007			0.0007
  424			0.0007
  260			0.0007
11783			0.0007
  640			0.0007
16343			0.0007
11775			0.0007
  129			0.0007
 1528			0.0007
 7167			0.0006
  146			0.0006
 1028			0.0006
 4104			0.0006
  548			0.0006
15927			0.0006
 4100			0.0006
15943			0.0006
 4600			0.0006
   40			0.0006
16095			0.0006
15803			0.0006
  258			0.0006
  656			0.0006
  892			0.0006
 5122			0.0006
15607			0.0006
15865			0.0006
  104			0.0006
16373			0.0006
 1090			0.0006
15615			0.0006
14079			0.0006
16118			0.0006
12432			0.0006
   72			0.0006
15093			0.0006
 1088			0.0006
 8175			0.0006
14334			0.0006
12416			0.0006
15863			0.0006
 8183			0.0006
16279			0.0006
 2304			0.0006
14951			0.0006
 8187			0.0006
16151			0.0006
 8208			0.0005
14713			0.0005
  352			0.0005
14853			0.0005
   56			0.0005
16315			0.0005
15353			0.0005
16117			0.0005
12151			0.0005
  304			0.0005
  145			0.0005
14697			0.0005
15959			0.0005
  924			0.0005
14967			0.0005
15911			0.0005
14303			0.0005
  768			0.0005
15367			0.0005
14327			0.0005
13312			0.0005
16125			0.0005
  692			0.0005
15349			0.0005
 7927			0.0005
 1025			0.0005
  518			0.0005
14845			0.0005
12095			0.0005
14331			0.0005
 7675			0.0005
16031			0.0005
 2065			0.0005
16271			0.0005
  580			0.0005
 1184			0.0005
15263			0.0005
15325			0.0005
 2192			0.0005
  517			0.0005
  432			0.0005
 7935			0.0005
 1530			0.0005
11261			0.0005
11895			0.0005
 1558			0.0005
14715			0.0005
  756			0.0005
  168			0.0005
15839			0.0005
11903			0.0005
15101			0.0005
 8127			0.0005
15167			0.0005
 1058			0.0005
  416			0.0005
 2176			0.0005
15891			0.0005
15987			0.0005
15211			0.0005
 4097			0.0005
12285			0.0004
   36			0.0004
  184			0.0004
 4160			0.0004
 1186			0.0004
  676			0.0004
 2046			0.0004
   10			0.0004
  508			0.0004
 4128			0.0004
  344			0.0004
14333			0.0004
15627			0.0004
12286			0.0004
  520			0.0004
15771			0.0004
  480			0.0004
   68			0.0004
  266			0.0004
16377			0.0004
  668			0.0004
14871			0.0004
12191			0.0004
  265			0.0004
 7165			0.0004
  628			0.0004
16374			0.0004
16243			0.0004
15935			0.0004
  564			0.0004
14271			0.0004
 7703			0.0004
 2564			0.0004
11799			0.0004
13831			0.0004
14577			0.0004
16187			0.0004
15151			0.0004
15731			0.0004
 1016			0.0004
14353			0.0004
 1432			0.0004
15877			0.0004
 7679			0.0004
 5136			0.0004
 1200			0.0004
  764			0.0004
13823			0.0004
15807			0.0004
14965			0.0004
12804			0.0004
  776			0.0004
13943			0.0004
14827			0.0004
12544			0.0004
14095			0.0004
11135			0.0004
11879			0.0004
 1306			0.0004
  876			0.0004
15878			0.0004
15715			0.0004
11643			0.0004
15971			0.0004
  796			0.0004
15866			0.0004
15227			0.0004
12047			0.0004
 7687			0.0004
11119			0.0004
 1074			0.0004
16283			0.0004
 8159			0.0004
14699			0.0004
15119			0.0004
15293			0.0004
  612			0.0004
15737			0.0004
15223			0.0004
 3072			0.0004
16350			0.0004
13183			0.0004
16139			0.0004
16349			0.0004
16378			0.0004
15207			0.0003
16183			0.0003
13927			0.0003
  232			0.0003
15919			0.0003
13309			0.0003
12289			0.0003
16039			0.0003
15903			0.0003
14127			0.0003
 1424			0.0003
 3951			0.0003
15183			0.0003
 1536			0.0003
16167			0.0003
 8320			0.0003
16126			0.0003
 1072			0.0003
15967			0.0003
16199			0.0003
15675			0.0003
 1048			0.0003
16318			0.0003
  916			0.0003
12207			0.0003
15479			0.0003
 1012			0.0003
14869			0.0003
14585			0.0003
 1136			0.0003
12155			0.0003
 2056			0.0003
 4472			0.0003
16380			0.0003
12079			0.0003
15467			0.0003
14975			0.0003
 1122			0.0003
14465			0.0003
15261			0.0003
15507			0.0003
  540			0.0003
15483			0.0003
16171			0.0003
15539			0.0003
16019			0.0003
 1400			0.0003
14449			0.0003
  276			0.0003
 4144			0.0003
 4256			0.0003
 4098			0.0003
14587			0.0003
13314			0.0003
  284			0.0003
15356			0.0003
15679			0.0003
15587			0.0003
15491			0.0003
 1296			0.0003
12275			0.0003
15361			0.0003
10745			0.0003
15659			0.0003
 7999			0.0003
 1266			0.0003
   66			0.0003
 1046			0.0003
  216			0.0003
12157			0.0003
12263			0.0003
 1556			0.0003
 4272			0.0003
15347			0.0003
14949			0.0003
11627			0.0003
 1264			0.0003
    9			0.0003
15870			0.0003
15995			0.0003
  257			0.0003
 8043			0.0003
15869			0.0003
   88			0.0003
16285			0.0003
  161			0.0003
  456			0.0003
13167			0.0003
 8095			0.0003
  534			0.0003
  464			0.0003
15117			0.0003
    6			0.0003
    5			0.0003
15463			0.0003
11267			0.0003
 1004			0.0003
15643			0.0003
15335			0.0003
   34			0.0003
14315			0.0003
15079			0.0003
  788			0.0003
 1538			0.0003
  116			0.0003
15111			0.0003
  162			0.0003
15843			0.0003
12007			0.0003
   52			0.0003
 5138			0.0003
  336			0.0003
16141			0.0003
14999			0.0003
15091			0.0003
15631			0.0003
12063			0.0003
15990			0.0003
15989			0.0003
11247			0.0003
16227			0.0003
16079			0.0003
16189			0.0003
 7039			0.0003
16215			0.0003
16245			0.0003
 1402			0.0003
 1304			0.0003
12142			0.0003
 8448			0.0003
   28			0.0003
  244			0.0003
 6144			0.0003
 4628			0.0003
12552			0.0003
16317			0.0003
 4376			0.0003
15619			0.0003
 4336			0.0003
 1027			0.0003
15973			0.0003
16219			0.0003
11927			0.0003
 8336			0.0003
13847			0.0003
 1044			0.0003
 8055			0.0002
12135			0.0002
   33			0.0002
14339			0.0002
14336			0.0002
15707			0.0002
   50			0.0002
14355			0.0002
12158			0.0002
14199			0.0002
15099			0.0002
  164			0.0002
14579			0.0002
 1120			0.0002
15135			0.0002
 1041			0.0002
15487			0.0002
 1806			0.0002
14239			0.0002
10747			0.0002
16249			0.0002
15775			0.0002
 8189			0.0002
 3967			0.0002
12015			0.0002
 8190			0.0002
 1138			0.0002
12267			0.0002
15979			0.0002
 1918			0.0002
 1298			0.0002
 7799			0.0002
14833			0.0002
  404			0.0002
 6143			0.0002
16190			0.0002
15998			0.0002
 3074			0.0002
11887			0.0002
  180			0.0002
 4504			0.0002
 1384			0.0002
13675			0.0002
16173			0.0002
15997			0.0002
15595			0.0002
13935			0.0002
12111			0.0002
13315			0.0002
15221			0.0002
 1670			0.0002
14835			0.0002
 2112			0.0002
14863			0.0002
14203			0.0002
10111			0.0002
    3			0.0002
 2312			0.0002
12320			0.0002
15311			0.0002
12292			0.0002
  282			0.0002
14206			0.0002
14825			0.0002
15981			0.0002
12239			0.0002
15599			0.0002
15974			0.0002
15031			0.0002
 7983			0.0002
 1520			0.0002
16263			0.0002
15691			0.0002
15165			0.0002
  412			0.0002
13310			0.0002
14959			0.0002
  956			0.0002
 4608			0.0002
 7151			0.0002
  505			0.0002
10999			0.0002
 4116			0.0002
  380			0.0002
16015			0.0002
  544			0.0002
  752			0.0002
 1668			0.0002
15225			0.0002
14983			0.0002
11647			0.0002
  908			0.0002
 2044			0.0002
12139			0.0002
  576			0.0002
   65			0.0002
  506			0.0002
14143			0.0002
14703			0.0002
15181			0.0002
15411			0.0002
15371			0.0002
 1426			0.0002
14717			0.0002
 3073			0.0002
