Value		Probability

    0			0.0471
 2052			0.0208
32767			0.0154
 1032			0.0123
   32			0.0096
 2048			0.0074
  288			0.0073
 4096			0.0067
31735			0.0062
  256			0.0060
    4			0.0057
 3084			0.0055
  512			0.0053
32511			0.0053
32479			0.0049
16384			0.0043
 2084			0.0043
    8			0.0041
30715			0.0039
  128			0.0038
   16			0.0038
 8192			0.0036
30719			0.0036
    0			0.0035
  528			0.0034
 1008			0.0033
 2340			0.0031
 1024			0.0031
32767			0.0031
16384			0.0030
   64			0.0030
32751			0.0027
16383			0.0027
32759			0.0027
 6148			0.0026
32735			0.0026
 2564			0.0025
 2308			0.0025
24575			0.0025
32703			0.0024
    2			0.0024
28671			0.0023
31759			0.0023
16383			0.0022
29683			0.0022
32239			0.0022
31447			0.0022
    1			0.0022
32255			0.0022
 1064			0.0022
32766			0.0022
32763			0.0021
32639			0.0021
 2580			0.0020
31743			0.0020
 4098			0.0020
  352			0.0019
31479			0.0019
18436			0.0018
  320			0.0018
 5128			0.0018
 3080			0.0018
 1320			0.0018
 2180			0.0018
 1288			0.0017
30727			0.0017
  480			0.0017
 2068			0.0016
 2052			0.0016
32765			0.0016
 2060			0.0016
10244			0.0015
   96			0.0015
 2116			0.0015
 1036			0.0015
 3060			0.0015
 3076			0.0014
 8193			0.0014
30463			0.0013
30459			0.0013
31735			0.0013
17416			0.0013
 1544			0.0013
 4128			0.0013
16095			0.0013
  752			0.0013
29687			0.0013
  192			0.0013
32511			0.0012
  720			0.0012
32287			0.0011
   36			0.0011
 4384			0.0011
32575			0.0011
30427			0.0011
32471			0.0011
32383			0.0011
18436			0.0011
16127			0.0010
 2080			0.0010
 3116			0.0010
28675			0.0010
 6144			0.0010
32495			0.0010
 2040			0.0010
27639			0.0010
15351			0.0010
15351			0.0010
 3372			0.0010
30431			0.0010
 1160			0.0010
32503			0.0010
 2053			0.0010
32479			0.0010
  800			0.0010
31719			0.0009
  224			0.0009
 1032			0.0009
 2336			0.0009
30715			0.0009
 2054			0.0009
31671			0.0009
31455			0.0009
 2532			0.0009
31967			0.0009
 9224			0.0009
31983			0.0009
24319			0.0009
32463			0.0009
32351			0.0009
31999			0.0009
  544			0.0009
  816			0.0009
  160			0.0009
31223			0.0008
31703			0.0008
31951			0.0008
  260			0.0008
  292			0.0008
17416			0.0008
 1048			0.0008
23543			0.0008
 7180			0.0008
16416			0.0008
28383			0.0008
16672			0.0008
 1560			0.0008
31607			0.0008
16127			0.0008
 1096			0.0008
 4608			0.0008
   40			0.0008
29427			0.0008
31731			0.0008
32415			0.0008
  992			0.0008
30719			0.0008
 2372			0.0008
30683			0.0007
32507			0.0007
14335			0.0007
 4100			0.0007
10245			0.0007
24287			0.0007
32510			0.0007
  496			0.0007
16095			0.0007
31207			0.0007
32478			0.0007
 3596			0.0007
 2304			0.0007
30699			0.0007
31733			0.0007
  384			0.0007
 8224			0.0007
16640			0.0007
  304			0.0007
 4352			0.0007
 2772			0.0007
30707			0.0007
 8480			0.0007
31255			0.0007
29395			0.0007
  264			0.0007
12288			0.0007
  296			0.0007
30711			0.0007
28415			0.0006
   48			0.0006
14331			0.0006
 6150			0.0006
16319			0.0006
  880			0.0006
 2560			0.0006
30651			0.0006
30203			0.0006
31487			0.0006
31734			0.0006
14331			0.0006
24577			0.0006
30187			0.0006
29711			0.0006
 2148			0.0006
26623			0.0006
16375			0.0006
  416			0.0006
 1034			0.0006
  516			0.0006
32207			0.0006
 3612			0.0006
 2404			0.0006
32509			0.0006
16367			0.0006
22523			0.0006
 3340			0.0006
16672			0.0006
 2050			0.0006
 2804			0.0006
19468			0.0006
 2852			0.0006
14335			0.0006
 1056			0.0006
29399			0.0006
   33			0.0006
22527			0.0006
32475			0.0006
30703			0.0005
32735			0.0005
 3212			0.0005
10240			0.0005
30687			0.0005
  448			0.0005
 1033			0.0005
 4092			0.0005
31479			0.0005
   12			0.0005
   32			0.0005
 4112			0.0005
32751			0.0005
32255			0.0005
  768			0.0005
29683			0.0005
   20			0.0005
 4160			0.0005
20480			0.0005
16416			0.0005
18432			0.0005
 8191			0.0005
 2064			0.0005
16367			0.0005
32727			0.0005
29707			0.0005
 2056			0.0005
32477			0.0005
32759			0.0005
16896			0.0005
24574			0.0005
  560			0.0005
24575			0.0005
16375			0.0005
 1352			0.0005
31759			0.0005
20480			0.0005
 2212			0.0005
29431			0.0005
12287			0.0005
32607			0.0005
  976			0.0005
 1512			0.0005
 1536			0.0005
15375			0.0005
32703			0.0005
32239			0.0005
29667			0.0005
28655			0.0005
 2868			0.0005
  256			0.0005
 6180			0.0005
30713			0.0005
24047			0.0005
28159			0.0005
  944			0.0005
  288			0.0005
 1384			0.0005
30587			0.0005
15095			0.0005
30718			0.0005
  640			0.0005
 4224			0.0005
26619			0.0005
30714			0.0005
16388			0.0005
29695			0.0005
  520			0.0005
 1784			0.0005
15855			0.0005
29691			0.0005
 5130			0.0005
32671			0.0005
30207			0.0005
31319			0.0005
31447			0.0005
16351			0.0005
28639			0.0005
32271			0.0005
13299			0.0005
 2244			0.0005
 3056			0.0005
 4104			0.0005
23567			0.0005
15063			0.0004
32743			0.0004
32719			0.0004
 2048			0.0004
12287			0.0004
 3072			0.0004
31751			0.0004
 2576			0.0004
  532			0.0004
29155			0.0004
 3100			0.0004
32695			0.0004
32766			0.0004
32223			0.0004
16382			0.0004
 2112			0.0004
29687			0.0004
31351			0.0004
32687			0.0004
  592			0.0004
24567			0.0004
30655			0.0004
 5120			0.0004
 1312			0.0004
15855			0.0004
32175			0.0004
20479			0.0004
 6660			0.0004
 8704			0.0004
16319			0.0004
   34			0.0004
32639			0.0004
28671			0.0004
30735			0.0004
 2176			0.0004
 4096			0.0004
28679			0.0004
31543			0.0004
31463			0.0004
14343			0.0004
28663			0.0004
17392			0.0004
 3112			0.0004
  272			0.0004
28669			0.0004
 1128			0.0004
15871			0.0004
 8191			0.0004
12289			0.0004
 6436			0.0004
31431			0.0004
29171			0.0004
24576			0.0004
 1012			0.0004
30591			0.0004
 2049			0.0004
28143			0.0004
30427			0.0004
30191			0.0004
 5104			0.0004
30443			0.0004
32763			0.0004
31383			0.0004
32749			0.0004
32127			0.0004
 2276			0.0004
32191			0.0004
 1752			0.0004
32047			0.0004
15095			0.0004
 6404			0.0004
32231			0.0004
32765			0.0004
28543			0.0004
31791			0.0004
 4097			0.0004
15063			0.0004
32319			0.0004
 8448			0.0004
26629			0.0004
32235			0.0004
 4610			0.0004
 6146			0.0004
31775			0.0004
16512			0.0004
32758			0.0004
 2612			0.0004
16640			0.0004
30727			0.0004
   24			0.0004
  704			0.0004
18468			0.0004
 1224			0.0004
29671			0.0004
 9225			0.0004
18432			0.0004
32731			0.0004
 1028			0.0004
29619			0.0004
16382			0.0004
 4624			0.0004
30759			0.0004
30951			0.0004
 2348			0.0003
  208			0.0003
 3588			0.0003
16388			0.0003
 2548			0.0003
30935			0.0003
24063			0.0003
25587			0.0003
14079			0.0003
  136			0.0003
 2596			0.0003
24559			0.0003
  132			0.0003
26631			0.0003
32247			0.0003
32623			0.0003
24511			0.0003
 3108			0.0003
 8192			0.0003
30299			0.0003
24543			0.0003
32757			0.0003
15359			0.0003
11276			0.0003
    4			0.0003
32635			0.0003
 1016			0.0003
31711			0.0003
32702			0.0003
    5			0.0003
32750			0.0003
16351			0.0003
 2628			0.0003
32755			0.0003
15871			0.0003
  784			0.0003
 3084			0.0003
  289			0.0003
16912			0.0003
  624			0.0003
16392			0.0003
 4130			0.0003
23255			0.0003
 3044			0.0003
 1324			0.0003
 2436			0.0003
  257			0.0003
 3404			0.0003
 3086			0.0003
14075			0.0003
13303			0.0003
 3028			0.0003
30723			0.0003
 1280			0.0003
11255			0.0003
30967			0.0003
 1848			0.0003
31703			0.0003
16255			0.0003
30459			0.0003
29203			0.0003
16379			0.0003
30235			0.0003
27351			0.0003
32111			0.0003
  536			0.0003
27663			0.0003
 3148			0.0003
 8190			0.0003
 2032			0.0003
  736			0.0003
30725			0.0003
 5132			0.0003
 1068			0.0003
 5384			0.0003
  290			0.0003
27647			0.0003
 1576			0.0003
32251			0.0003
18468			0.0003
32254			0.0003
  576			0.0003
 2932			0.0003
24447			0.0003
32747			0.0003
  512			0.0003
31758			0.0003
30423			0.0003
 9200			0.0003
 3836			0.0003
31719			0.0003
16255			0.0003
 3564			0.0003
 5416			0.0003
32237			0.0003
14343			0.0003
29655			0.0003
30335			0.0003
29899			0.0003
30919			0.0003
 2368			0.0003
  514			0.0003
 8200			0.0003
29623			0.0003
   80			0.0003
10276			0.0003
28673			0.0003
 5160			0.0003
29651			0.0003
30331			0.0003
 2340			0.0003
 4576			0.0003
30239			0.0003
30451			0.0003
14075			0.0003
31215			0.0003
16381			0.0003
  528			0.0003
16111			0.0003
29403			0.0003
27383			0.0003
16448			0.0003
 3368			0.0003
30527			0.0003
31446			0.0003
10500			0.0003
30431			0.0003
13299			0.0003
 2996			0.0003
  128			0.0003
31755			0.0003
31671			0.0003
16392			0.0003
  656			0.0003
32279			0.0003
  864			0.0003
 2468			0.0003
30717			0.0003
23542			0.0003
31575			0.0003
16512			0.0003
32287			0.0003
30455			0.0003
16400			0.0003
30523			0.0003
31191			0.0003
32733			0.0003
 1832			0.0003
31239			0.0003
28607			0.0003
31478			0.0003
 8481			0.0003
 1008			0.0003
32487			0.0003
24318			0.0003
 8196			0.0003
15375			0.0003
29682			0.0003
31739			0.0003
16379			0.0003
32637			0.0003
28670			0.0003
 8320			0.0003
 2092			0.0003
 4354			0.0003
15583			0.0003
30363			0.0003
19468			0.0003
32015			0.0003
32503			0.0003
 2572			0.0003
29681			0.0003
 1256			0.0003
21495			0.0002
 7935			0.0002
31855			0.0002
17408			0.0002
16400			0.0002
31015			0.0002
31475			0.0002
15599			0.0002
32375			0.0002
30367			0.0002
31727			0.0002
 6676			0.0002
30303			0.0002
 2692			0.0002
32238			0.0002
 1548			0.0002
17448			0.0002
30743			0.0002
 4192			0.0002
 7903			0.0002
18724			0.0002
 7182			0.0002
  513			0.0002
30591			0.0002
30419			0.0002
17672			0.0002
29947			0.0002
  129			0.0002
15359			0.0002
 4288			0.0002
  484			0.0002
 8256			0.0002
27637			0.0002
 8449			0.0002
13303			0.0002
31263			0.0002
28667			0.0002
23543			0.0002
32455			0.0002
15319			0.0002
24577			0.0002
 7176			0.0002
22535			0.0002
 3085			0.0002
22526			0.0002
 6276			0.0002
24571			0.0002
 3592			0.0002
30219			0.0002
31839			0.0002
  848			0.0002
  100			0.0002
32762			0.0002
26363			0.0002
28191			0.0002
26628			0.0002
25609			0.0002
30691			0.0002
23287			0.0002
32734			0.0002
31887			0.0002
31443			0.0002
 4386			0.0002
 4448			0.0002
16385			0.0002
32495			0.0002
  529			0.0002
 2768			0.0002
18724			0.0002
27639			0.0002
29555			0.0002
22532			0.0002
32575			0.0002
   17			0.0002
 9256			0.0002
29175			0.0002
12290			0.0002
 7159			0.0002
 2316			0.0002
20483			0.0002
 2144			0.0002
31742			0.0002
