Value						Probability		Ex1		Ex2		Ex3		Ex4		Ex5		Ex6		Ex7		Ex8		Ex9		Ex10

       110011110			0.0021			0.0021	0.0021	0.0017	0.0024	0.0027	0.0024	0.0022	0.0022	0.0018	0.0018
       111111010			0.0021			0.0020	0.0016	0.0018	0.0024	0.0031	0.0028	0.0022	0.0018	0.0021	0.0017
       000010110			0.0021			0.0015	0.0018	0.0039	0.0027	0.0016	0.0011	0.0020	0.0024	0.0022	0.0023
       111100111			0.0021			0.0034	0.0021	0.0020	0.0015	0.0017	0.0012	0.0020	0.0028	0.0026	0.0021
       111110001			0.0021			0.0026	0.0026	0.0020	0.0010	0.0022	0.0009	0.0024	0.0027	0.0015	0.0035
       101011110			0.0021			0.0023	0.0024	0.0021	0.0020	0.0018	0.0021	0.0018	0.0024	0.0012	0.0028
       111100000			0.0020			0.0018	0.0017	0.0027	0.0013	0.0015	0.0021	0.0033	0.0013	0.0012	0.0028
       000011010			0.0020			0.0024	0.0028	0.0021	0.0017	0.0027	0.0013	0.0024	0.0010	0.0013	0.0017
       011111110			0.0019			0.0017	0.0016	0.0018	0.0021	0.0024	0.0023	0.0017	0.0022	0.0016	0.0018
       111010111			0.0019			0.0013	0.0013	0.0016	0.0020	0.0022	0.0013	0.0018	0.0015	0.0037	0.0021
       101111011			0.0019			0.0018	0.0024	0.0022	0.0009	0.0022	0.0016	0.0021	0.0024	0.0017	0.0012
       111011100			0.0018			0.0026	0.0020	0.0018	0.0015	0.0016	0.0007	0.0013	0.0029	0.0016	0.0024
       010011110			0.0018			0.0021	0.0011	0.0023	0.0010	0.0017	0.0026	0.0020	0.0024	0.0016	0.0017
       011000000			0.0018			0.0020	0.0017	0.0018	0.0022	0.0015	0.0026	0.0016	0.0017	0.0020	0.0015
       111101011			0.0018			0.0012	0.0017	0.0012	0.0013	0.0021	0.0033	0.0024	0.0017	0.0015	0.0020
       001111111			0.0018			0.0017	0.0027	0.0018	0.0022	0.0020	0.0028	0.0011	0.0009	0.0013	0.0018
       110000000			0.0018			0.0017	0.0010	0.0026	0.0009	0.0011	0.0052	0.0013	0.0013	0.0021	0.0011
       011110111			0.0018			0.0023	0.0018	0.0011	0.0020	0.0016	0.0011	0.0020	0.0018	0.0023	0.0022
       101011111			0.0018			0.0018	0.0028	0.0017	0.0021	0.0013	0.0013	0.0013	0.0017	0.0016	0.0018
       001000010			0.0018			0.0016	0.0017	0.0020	0.0024	0.0018	0.0015	0.0027	0.0012	0.0015	0.0012
       101101111			0.0018			0.0015	0.0020	0.0018	0.0015	0.0016	0.0020	0.0023	0.0012	0.0016	0.0022
       001010000			0.0017			0.0017	0.0037	0.0016	0.0018	0.0021	0.0012	0.0013	0.0013	0.0021	0.0006
       111011011			0.0017			0.0018	0.0017	0.0011	0.0015	0.0021	0.0016	0.0022	0.0015	0.0023	0.0015
       111001111			0.0017			0.0013	0.0017	0.0018	0.0018	0.0031	0.0013	0.0011	0.0013	0.0024	0.0011
       111100011			0.0017			0.0021	0.0012	0.0042	0.0015	0.0007	0.0012	0.0017	0.0009	0.0017	0.0017
       011111101			0.0016			0.0026	0.0012	0.0013	0.0007	0.0016	0.0012	0.0007	0.0026	0.0029	0.0016
       111100101			0.0016			0.0022	0.0013	0.0015	0.0018	0.0016	0.0010	0.0031	0.0011	0.0013	0.0016
       111010110			0.0016			0.0024	0.0011	0.0010	0.0020	0.0011	0.0018	0.0020	0.0021	0.0015	0.0012
       110101101			0.0016			0.0015	0.0022	0.0021	0.0020	0.0024	0.0006	0.0017	0.0011	0.0005	0.0018
       111001110			0.0015			0.0011	0.0013	0.0012	0.0021	0.0012	0.0022	0.0020	0.0023	0.0007	0.0009
       011011111			0.0015			0.0017	0.0013	0.0013	0.0010	0.0015	0.0015	0.0018	0.0018	0.0018	0.0011
       001000001			0.0015			0.0012	0.0013	0.0013	0.0012	0.0018	0.0018	0.0021	0.0013	0.0012	0.0012
       011100001			0.0014			0.0013	0.0016	0.0020	0.0013	0.0013	0.0015	0.0012	0.0009	0.0011	0.0018
       001011110			0.0014			0.0009	0.0009	0.0012	0.0013	0.0022	0.0007	0.0028	0.0007	0.0009	0.0024
       000011111			0.0014			0.0012	0.0020	0.0016	0.0009	0.0010	0.0027	0.0013	0.0010	0.0011	0.0012
       011111011			0.0014			0.0009	0.0009	0.0016	0.0009	0.0018	0.0015	0.0018	0.0023	0.0012	0.0011
       111101001			0.0014			0.0011	0.0011	0.0022	0.0013	0.0012	0.0006	0.0027	0.0010	0.0013	0.0012
       111101100			0.0014			0.0009	0.0016	0.0024	0.0018	0.0017	0.0009	0.0018	0.0013	0.0002	0.0010
       111011010			0.0013			0.0011	0.0016	0.0015	0.0007	0.0012	0.0022	0.0012	0.0023	0.0006	0.0007
       011101111			0.0013			0.0013	0.0012	0.0024	0.0015	0.0011	0.0011	0.0013	0.0011	0.0006	0.0011
       000111110			0.0013			0.0004	0.0018	0.0009	0.0009	0.0016	0.0046	0.0006	0.0006	0.0005	0.0010
       000010100			0.0013			0.0016	0.0024	0.0016	0.0015	0.0009	0.0004	0.0011	0.0012	0.0012	0.0009
       000000110			0.0012			0.0013	0.0015	0.0016	0.0010	0.0009	0.0005	0.0022	0.0007	0.0017	0.0010
       000010001			0.0012			0.0012	0.0042	0.0005	0.0010	0.0023	0.0010	0.0009	0.0005	0.0002	0.0005
       000000011			0.0012			0.0015	0.0012	0.0022	0.0011	0.0012	0.0007	0.0013	0.0009	0.0010	0.0010
       010100001			0.0012			0.0010	0.0010	0.0012	0.0009	0.0012	0.0011	0.0013	0.0007	0.0013	0.0023
       011011110			0.0012			0.0006	0.0011	0.0017	0.0017	0.0010	0.0017	0.0007	0.0010	0.0010	0.0015
       001100001			0.0012			0.0013	0.0015	0.0005	0.0012	0.0009	0.0005	0.0018	0.0011	0.0010	0.0020
       000001010			0.0011			0.0012	0.0011	0.0013	0.0011	0.0010	0.0012	0.0012	0.0005	0.0010	0.0018
       001001000			0.0011			0.0013	0.0012	0.0007	0.0016	0.0010	0.0007	0.0007	0.0011	0.0009	0.0017
       001000100			0.0011			0.0007	0.0010	0.0011	0.0010	0.0012	0.0010	0.0012	0.0011	0.0013	0.0013
       010111110			0.0011			0.0006	0.0023	0.0004	0.0015	0.0011	0.0028	0.0009	0.0006	0.0006	0.0002
       010110111			0.0011			0.0006	0.0010	0.0011	0.0012	0.0004	0.0038	0.0007	0.0004	0.0010	0.0009
       000011000			0.0011			0.0010	0.0012	0.0005	0.0012	0.0012	0.0005	0.0013	0.0009	0.0017	0.0012
       010000001			0.0011			0.0006	0.0009	0.0010	0.0007	0.0012	0.0020	0.0010	0.0012	0.0013	0.0009
       001001100			0.0011			0.0012	0.0011	0.0005	0.0018	0.0006	0.0005	0.0013	0.0017	0.0004	0.0015
       111001101			0.0010			0.0016	0.0016	0.0016	0.0010	0.0011	0.0001	0.0017	0.0002	0.0009	0.0007
       010000010			0.0010			0.0011	0.0007	0.0021	0.0013	0.0007	0.0011	0.0007	0.0006	0.0009	0.0011
       000111101			0.0010			0.0012	0.0013	0.0010	0.0005	0.0006	0.0017	0.0009	0.0007	0.0011	0.0012
       000110001			0.0010			0.0011	0.0022	0.0010	0.0006	0.0005	0.0012	0.0009	0.0009	0.0004	0.0011
       000110111			0.0010			0.0013	0.0012	0.0004	0.0004	0.0004	0.0034	0.0001	0.0002	0.0013	0.0009
       001100000			0.0010			0.0004	0.0016	0.0007	0.0010	0.0015	0.0012	0.0004	0.0015	0.0010	0.0005
       110110011			0.0009			0.0004	0.0009	0.0006	0.0010	0.0007	0.0009	0.0013	0.0013	0.0018	0.0005
       000101111			0.0009			0.0010	0.0018	0.0010	0.0004	0.0002	0.0021	0.0009	0.0007	0.0004	0.0007
       010111101			0.0009			0.0009	0.0017	0.0006	0.0005	0.0009	0.0015	0.0007	0.0006	0.0007	0.0011
       101101101			0.0009			0.0009	0.0013	0.0013	0.0015	0.0009	0.0009	0.0010	0.0007	0.0004	0.0004
       100100001			0.0009			0.0006	0.0010	0.0015	0.0010	0.0006	0.0009	0.0010	0.0007	0.0010	0.0010
       111001100			0.0009			0.0002	0.0006	0.0013	0.0015	0.0009	0.0010	0.0013	0.0012	0.0005	0.0006
       010011111			0.0009			0.0013	0.0007	0.0010	0.0011	0.0002	0.0018	0.0009	0.0005	0.0009	0.0005
       000101101			0.0009			0.0006	0.0010	0.0013	0.0009	0.0011	0.0016	0.0007	0.0006	0.0005	0.0006
       000100011			0.0009			0.0005	0.0016	0.0013	0.0007	0.0005	0.0004	0.0007	0.0010	0.0016	0.0006
       011101101			0.0009			0.0011	0.0006	0.0017	0.0006	0.0013	0.0005	0.0009	0.0007	0.0009	0.0005
       000111011			0.0009			0.0004	0.0009	0.0009	0.0004	0.0005	0.0032	0.0004	0.0007	0.0007	0.0006
       010010000			0.0008			0.0005	0.0021	0.0006	0.0005	0.0007	0.0009	0.0010	0.0007	0.0007	0.0005
       111110010			0.0008			0.0002	0.0009	0.0012	0.0004	0.0015	0.0005	0.0011	0.0010	0.0005	0.0010
       100000010			0.0008			0.0005	0.0017	0.0010	0.0004	0.0005	0.0009	0.0011	0.0007	0.0005	0.0009
       110110110			0.0008			0.0007	0.0010	0.0005	0.0010	0.0006	0.0013	0.0011	0.0006	0.0006	0.0005
       000110000			0.0008			0.0007	0.0017	0.0007	0.0007	0.0013	0.0006	0.0005	0.0009	0.0004	0.0002
       000000101			0.0008			0.0004	0.0007	0.0005	0.0006	0.0011	0.0007	0.0005	0.0018	0.0007	0.0006
       100111110			0.0008			0.0011	0.0009	0.0007	0.0010	0.0006	0.0006	0.0009	0.0006	0.0004	0.0009
       000001101			0.0008			0.0006	0.0006	0.0007	0.0009	0.0002	0.0010	0.0011	0.0013	0.0006	0.0005
       001010010			0.0008			0.0004	0.0009	0.0015	0.0006	0.0007	0.0006	0.0013	0.0006	0.0005	0.0005
       101000001			0.0007			0.0006	0.0010	0.0007	0.0009	0.0006	0.0016	0.0005	0.0006	0.0001	0.0009
       111010011			0.0007			0.0005	0.0004	0.0013	0.0006	0.0009	0.0004	0.0010	0.0005	0.0009	0.0011
       101010000			0.0007			0.0005	0.0023	0.0009	0.0004	0.0024	0.0005	0.0002	0.0001
       100011110			0.0007			0.0005	0.0005	0.0007	0.0011	0.0005	0.0006	0.0010	0.0009	0.0006	0.0010
       010111011			0.0007			0.0007	0.0007	0.0006	0.0007	0.0004	0.0018	0.0009	0.0005	0.0005	0.0002
       010001100			0.0007			0.0007	0.0009	0.0005	0.0005	0.0006	0.0006	0.0012	0.0006	0.0007	0.0005
       010101111			0.0007			0.0006	0.0009	0.0005	0.0011	0.0005	0.0020	0.0004	0.0005	0.0004	0.0001
       100010000			0.0007			0.0005	0.0015	0.0005	0.0001	0.0005	0.0011	0.0009	0.0002	0.0016
       000100010			0.0007			0.0006	0.0007	0.0017	0.0001	0.0009	0.0002	0.0012	0.0005	0.0001	0.0006
       000110011			0.0006			0.0006	0.0015	0.0005	0.0005	0.0010	0.0006	0.0007	0.0006	0.0002	0.0001
       101100000			0.0006			0.0006	0.0005	0.0006	0.0005	0.0006	0.0013	0.0006	0.0002	0.0005	0.0009
       101110011			0.0006			0.0007	0.0011	0.0002	0.0005	0.0005	0.0004	0.0010	0.0002	0.0006	0.0010
       100110111			0.0006			0.0004	0.0005	0.0001	0.0010	0.0006	0.0005	0.0007	0.0007	0.0009	0.0009
       110101110			0.0006			0.0001	0.0007	0.0007	0.0009	0.0005	0.0006	0.0006	0.0007	0.0010	0.0004
       110111100			0.0006			0.0010	0.0005	0.0004	0.0007	0.0007	0.0007	0.0005	0.0007	0.0004	0.0005
       011110011			0.0006			0.0009	0.0005	0.0010	0.0001	0.0006	0.0011	0.0007	0.0006	0.0006
       110110101			0.0006			0.0007	0.0011	0.0009	0.0002	0.0004	0.0001	0.0002	0.0010	0.0007	0.0007
       000001001			0.0006			0.0004	0.0002	0.0006	0.0005	0.0010	0.0005	0.0009	0.0007	0.0004	0.0010
       110000001			0.0006			0.0006	0.0006	0.0007	0.0006	0.0002	0.0010	0.0006	0.0006	0.0005	0.0005
       111010010			0.0006			0.0006	0.0006	0.0009	0.0006	0.0002	0.0011	0.0009	0.0004	0.0005	0.0001
       010100000			0.0006			0.0004	0.0009	0.0004	0.0006	0.0002	0.0009	0.0006	0.0006	0.0007	0.0006
       100000001			0.0006			0.0004	0.0005	0.0004	0.0007	0.0010	0.0009	0.0006	0.0007	0.0004	0.0004
       000100101			0.0005			0.0005	0.0006	0.0005	0.0006	0.0004	0.0007	0.0007	0.0005	0.0004	0.0006
       010000100			0.0005			0.0005	0.0005	0.0005	0.0002	0.0007	0.0010	0.0001	0.0002	0.0005	0.0012
       101000010			0.0005			0.0004	0.0015	0.0006	0.0002	0.0005	0.0012	0.0009	0.0001	0.0001
       010010010			0.0005			0.0002	0.0010	0.0006	0.0005	0.0001	0.0006	0.0004	0.0010	0.0005	0.0006
       110100111			0.0005			0.0006	0.0005	0.0012	0.0006	0.0005	0.0006	0.0002	0.0002	0.0009
       100111101			0.0005			0.0002	0.0009	0.0002	0.0001	0.0004	0.0007	0.0001	0.0010	0.0006	0.0011
       100001100			0.0005			0.0006	0.0006	0.0007	0.0005	0.0002	0.0004	0.0002	0.0005	0.0009	0.0006
       010001000			0.0005			0.0004	0.0001	0.0002	0.0004	0.0004	0.0012	0.0010	0.0004	0.0009	0.0004
       110011101			0.0005			0.0013	0.0006	0.0002	0.0002	0.0004	0.0002	0.0002	0.0006	0.0007	0.0005
       100000100			0.0005			0.0007	0.0005	0.0004	0.0001	0.0007	0.0007	0.0006	0.0004	0.0004	0.0006
       110111010			0.0005			0.0002	0.0005	0.0010	0.0005	0.0006	0.0007	0.0005	0.0007	0.0002	0.0001
       110011100			0.0005			0.0010	0.0002	0.0004	0.0006	0.0001	0.0007	0.0005	0.0002	0.0005	0.0007
       000101001			0.0005			0.0004	0.0005	0.0006	0.0007	0.0004	0.0010	0.0005	0.0002	0.0001	0.0006
       110100000			0.0005			0.0006	0.0002	0.0004	0.0009	0.0002	0.0012	0.0005	0.0005	0.0001	0.0002
       100101111			0.0005			0.0004	0.0002	0.0005	0.0004	0.0007	0.0005	0.0002	0.0010	0.0004	0.0006
       100111011			0.0005			0.0005	0.0005	0.0006	0.0004	0.0007	0.0011	0.0001	0.0002	0.0005	0.0001
       010101101			0.0005			0.0001	0.0007	0.0006	0.0005	0.0002	0.0012	0.0007	0.0002	0.0004
       101001100			0.0005			0.0004	0.0007	0.0006	0.0002	0.0005	0.0012	0.0005	0.0005
       101011100			0.0005			0.0006	0.0006	0.0005	0.0002	0.0005	0.0007	0.0004	0.0004	0.0006
       100100000			0.0005			0.0005	0.0004	0.0004	0.0004	0.0007	0.0006	0.0005	0.0004	0.0004	0.0004
       110111001			0.0005			0.0005	0.0002	0.0004	0.0002	0.0001	0.0009	0.0005	0.0007	0.0007	0.0002
       111000010			0.0005			0.0002	0.0002	0.0018	0.0002	0.0001	0.0005	0.0007	0.0001	0.0004	0.0001
       101000100			0.0004			0.0004	0.0004	0.0002	0.0001	0.0017	0.0006	0.0004	0.0002	0.0004
       111010101			0.0004			0.0005	0.0006	0.0005	0.0004	0.0005	0.0002	0.0002	0.0010	0.0004
       000101100			0.0004			0.0002	0.0006	0.0006	0.0005	0.0005	0.0002	0.0001	0.0004	0.0006	0.0005
       111111000			0.0004			0.0001	0.0009	0.0002	0.0002	0.0005	0.0002	0.0004	0.0005	0.0009	0.0004
       111100010			0.0004			0.0009	0.0002	0.0004	0.0009	0.0002	0.0002	0.0005	0.0001	0.0001	0.0006
       010010110			0.0004			0.0006	0.0004	0.0006	0.0001	0.0005	0.0002	0.0005	0.0005	0.0002	0.0005
       111110100			0.0004			0.0005	0.0005	0.0004	0.0001	0.0002	0.0004	0.0004	0.0005	0.0005	0.0007
       111010000			0.0004			0.0002	0.0009	0.0005	0.0002	0.0001	0.0007	0.0005	0.0001	0.0005	0.0004
       101001000			0.0004			0.0004	0.0006	0.0009	0.0005	0.0001	0.0012	0.0001	0.0001	0.0001
       000010011			0.0004			0.0005	0.0007	0.0004	0.0005	0.0002	0.0001	0.0007	0.0006	0.0001
       000110010			0.0004			0.0005	0.0004	0.0010	0.0006	0.0001	0.0004	0.0002	0.0004	0.0004
       110011011			0.0004			0.0004	0.0009	0.0004	0.0006	0.0006	0.0001	0.0002	0.0001	0.0005	0.0001
       000100100			0.0004			0.0002	0.0005	0.0002	0.0007	0.0006	0.0005	0.0005	0.0002	0.0004
       110011010			0.0004			0.0001	0.0010	0.0001	0.0002	0.0011	0.0004	0.0002	0.0001	0.0005
       100001000			0.0004			0.0001	0.0009	0.0009	0.0006	0.0002	0.0002	0.0002	0.0005	0.0001
       100011111			0.0004			0.0004	0.0007	0.0005	0.0001	0.0001	0.0007	0.0001	0.0006	0.0004
       101111100			0.0004			0.0004	0.0002	0.0006	0.0001	0.0004	0.0001	0.0009	0.0006	0.0004
       010011100			0.0004			0.0002	0.0001	0.0007	0.0001	0.0005	0.0005	0.0001	0.0004	0.0004	0.0006
       010110011			0.0004			0.0005	0.0004	0.0001	0.0004	0.0005	0.0006	0.0001	0.0004	0.0004	0.0002
       000111100			0.0004			0.0002	0.0009	0.0002	0.0001	0.0002	0.0004	0.0005	0.0010
       001111110			0.0004			0.0001	0.0005	0.0004	0.0005	0.0009	0.0006	0.0005	0.0001
       110101011			0.0004			0.0001	0.0002	0.0004	0.0001	0.0005	0.0002	0.0006	0.0007	0.0002	0.0004
       000011101			0.0003			0.0006	0.0002	0.0004	0.0005	0.0004	0.0002	0.0002	0.0009
       000101000			0.0003			0.0005	0.0005	0.0001	0.0002	0.0007	0.0002	0.0004	0.0001	0.0004	0.0002
       111100110			0.0003			0.0005	0.0002	0.0001	0.0005	0.0004	0.0004	0.0004	0.0002	0.0004	0.0004
       101101110			0.0003			0.0004	0.0004	0.0002	0.0001	0.0006	0.0004	0.0004	0.0006	0.0004
       110010111			0.0003			0.0004	0.0001	0.0001	0.0004	0.0009	0.0002	0.0006	0.0004	0.0004
       101011011			0.0003			0.0002	0.0002	0.0005	0.0001	0.0007	0.0002	0.0002	0.0005	0.0006
       110001110			0.0003			0.0002	0.0002	0.0002	0.0004	0.0004	0.0002	0.0007	0.0006	0.0001	0.0002
       110110001			0.0003			0.0001	0.0005	0.0006	0.0005	0.0006	0.0005	0.0002	0.0004
       000101110			0.0003			0.0001	0.0005	0.0002	0.0002	0.0006	0.0004	0.0004	0.0006	0.0002	0.0001
       111101000			0.0003			0.0001	0.0002	0.0004	0.0005	0.0005	0.0002	0.0005	0.0005	0.0004	0.0001
       111000100			0.0003			0.0005	0.0005	0.0002	0.0001	0.0005	0.0005	0.0004	0.0002	0.0001	0.0002
       101011101			0.0003			0.0004	0.0001	0.0002	0.0002	0.0004	0.0005	0.0005	0.0005	0.0005
       001111101			0.0003			0.0002	0.0005	0.0005	0.0001	0.0001	0.0005	0.0002	0.0002	0.0006	0.0002
       111101010			0.0003			0.0002	0.0005	0.0002	0.0004	0.0004	0.0002	0.0007	0.0001	0.0004	0.0001
       110100011			0.0003			0.0002	0.0004	0.0009	0.0004	0.0002	0.0002	0.0002	0.0004	0.0001	0.0002
       111110000			0.0003			0.0001	0.0005	0.0005	0.0004	0.0004	0.0002	0.0006	0.0002	0.0002	0.0001
       101010110			0.0003			0.0009	0.0001	0.0004	0.0001	0.0002	0.0001	0.0006	0.0004	0.0002	0.0001
       101110101			0.0003			0.0007	0.0002	0.0005	0.0001	0.0001	0.0004	0.0002	0.0002	0.0006
       110010110			0.0003			0.0006	0.0002	0.0004	0.0007	0.0005	0.0001	0.0002	0.0002	0.0001
       101110110			0.0003			0.0005	0.0004	0.0004	0.0004	0.0006	0.0002	0.0002	0.0002	0.0002
       001001110			0.0003			0.0004	0.0006	0.0005	0.0002	0.0002	0.0004	0.0001	0.0006	0.0001
       111010001			0.0003			0.0004	0.0005	0.0002	0.0001	0.0004	0.0005	0.0006	0.0001	0.0004
       101100111			0.0003			0.0002	0.0001	0.0004	0.0002	0.0005	0.0004	0.0002	0.0007	0.0001	0.0002
       101100101			0.0003			0.0001	0.0004	0.0001	0.0004	0.0002	0.0002	0.0005	0.0005	0.0004	0.0004
       001110111			0.0003			0.0005	0.0004	0.0002	0.0002	0.0001	0.0005	0.0006	0.0005
       100101101			0.0003			0.0004	0.0005	0.0004	0.0001	0.0001	0.0009	0.0004	0.0004
       110001100			0.0003			0.0004	0.0004	0.0004	0.0004	0.0010	0.0001	0.0002	0.0002
       111100100			0.0003			0.0004	0.0001	0.0004	0.0002	0.0006	0.0002	0.0007	0.0002	0.0001
       011000001			0.0003			0.0002	0.0004	0.0002	0.0002	0.0007	0.0002	0.0005	0.0004	0.0001
       110001111			0.0003			0.0001	0.0007	0.0005	0.0002	0.0001	0.0002	0.0005	0.0002	0.0004
       011111100			0.0003			0.0001	0.0005	0.0004	0.0005	0.0002	0.0004	0.0004	0.0004	0.0002
       101101001			0.0003			0.0001	0.0002	0.0005	0.0005	0.0004	0.0004	0.0001	0.0004	0.0001	0.0004
       111000111			0.0003			0.0006	0.0001	0.0002	0.0002	0.0004	0.0004	0.0005	0.0004
       111011000			0.0003			0.0004	0.0004	0.0001	0.0001	0.0001	0.0002	0.0006	0.0009
