Value						Probability		Ex1		Ex2		Ex3		Ex4		Ex5		Ex6		Ex7		Ex8		Ex9		Ex10

    000000000000			0.1394			0.1458	0.1538	0.1198	0.1134	0.1696	0.0873	0.1644	0.1486	0.1633	0.1283
    111111111111			0.0491			0.0535	0.0531	0.0475	0.0433	0.0592	0.0291	0.0551	0.0513	0.0511	0.0482
    001000000010			0.0179			0.0132	0.0114	0.0101	0.0087	0.0157	0.0680	0.0139	0.0121	0.0155	0.0105
    000000100000			0.0176			0.0200	0.0176	0.0145	0.0132	0.0243	0.0122	0.0199	0.0166	0.0193	0.0179
    000000010000			0.0168			0.0200	0.0177	0.0138	0.0120	0.0194	0.0101	0.0182	0.0178	0.0229	0.0160
    000010000000			0.0162			0.0155	0.0137	0.0137	0.0343	0.0145	0.0106	0.0131	0.0155	0.0164	0.0144
    000100000100			0.0152			0.0164	0.0190	0.0153	0.0142	0.0168	0.0077	0.0164	0.0161	0.0161	0.0143
    000001000000			0.0151			0.0168	0.0168	0.0150	0.0122	0.0156	0.0076	0.0165	0.0144	0.0189	0.0167
    001000000000			0.0138			0.0155	0.0125	0.0106	0.0106	0.0179	0.0138	0.0159	0.0144	0.0157	0.0114
    000001010000			0.0128			0.0140	0.0164	0.0125	0.0093	0.0155	0.0087	0.0156	0.0137	0.0112	0.0116
    000000001000			0.0120			0.0095	0.0111	0.0256	0.0199	0.0065	0.0050	0.0070	0.0099	0.0071	0.0181
    110111111111			0.0118			0.0116	0.0103	0.0103	0.0143	0.0160	0.0074	0.0137	0.0107	0.0133	0.0100
    111111011111			0.0116			0.0135	0.0107	0.0099	0.0109	0.0120	0.0071	0.0127	0.0109	0.0165	0.0120
    000010001000			0.0115			0.0134	0.0090	0.0098	0.0166	0.0072	0.0051	0.0078	0.0167	0.0100	0.0195
    000000000100			0.0109			0.0106	0.0106	0.0111	0.0088	0.0127	0.0085	0.0120	0.0134	0.0128	0.0089
    111011111011			0.0094			0.0087	0.0111	0.0084	0.0094	0.0117	0.0063	0.0129	0.0081	0.0076	0.0093
    111111111011			0.0093			0.0076	0.0117	0.0096	0.0085	0.0111	0.0070	0.0116	0.0098	0.0084	0.0079
    111110111111			0.0087			0.0098	0.0096	0.0081	0.0106	0.0111	0.0061	0.0074	0.0084	0.0092	0.0067
    111101110111			0.0085			0.0096	0.0084	0.0096	0.0105	0.0065	0.0037	0.0067	0.0095	0.0084	0.0122
    111101111111			0.0085			0.0101	0.0083	0.0090	0.0079	0.0094	0.0051	0.0081	0.0084	0.0089	0.0098
    110111111101			0.0084			0.0052	0.0062	0.0048	0.0049	0.0049	0.0343	0.0073	0.0051	0.0062	0.0051
    111111110111			0.0077			0.0095	0.0076	0.0063	0.0074	0.0059	0.0029	0.0057	0.0087	0.0120	0.0109
    000011111000			0.0075			0.0078	0.0056	0.0112	0.0100	0.0043	0.0039	0.0061	0.0073	0.0052	0.0131
    111111101111			0.0072			0.0072	0.0083	0.0056	0.0066	0.0100	0.0046	0.0082	0.0070	0.0072	0.0070
    000000000010			0.0071			0.0062	0.0059	0.0046	0.0049	0.0068	0.0171	0.0072	0.0059	0.0056	0.0065
    111110101111			0.0067			0.0092	0.0090	0.0063	0.0056	0.0076	0.0029	0.0083	0.0052	0.0068	0.0055
    100000000000			0.0066			0.0074	0.0072	0.0065	0.0059	0.0078	0.0040	0.0074	0.0065	0.0083	0.0052
    111011111111			0.0063			0.0068	0.0067	0.0077	0.0059	0.0062	0.0022	0.0060	0.0068	0.0082	0.0062
    000100000000			0.0059			0.0059	0.0068	0.0068	0.0050	0.0068	0.0035	0.0070	0.0057	0.0068	0.0042
    011111111111			0.0056			0.0052	0.0052	0.0049	0.0045	0.0059	0.0039	0.0100	0.0059	0.0050	0.0052
    101111111111			0.0055			0.0061	0.0066	0.0046	0.0052	0.0063	0.0033	0.0067	0.0074	0.0045	0.0044
    111111111101			0.0053			0.0051	0.0054	0.0055	0.0035	0.0065	0.0062	0.0054	0.0055	0.0045	0.0051
    111100000111			0.0049			0.0055	0.0045	0.0083	0.0071	0.0028	0.0026	0.0029	0.0031	0.0042	0.0085
    000000000001			0.0049			0.0051	0.0043	0.0044	0.0043	0.0054	0.0040	0.0059	0.0060	0.0042	0.0054
    111111111110			0.0047			0.0048	0.0049	0.0045	0.0042	0.0054	0.0032	0.0044	0.0060	0.0055	0.0043
    111110001111			0.0046			0.0055	0.0051	0.0052	0.0061	0.0048	0.0018	0.0044	0.0038	0.0033	0.0055
    000001100000			0.0044			0.0055	0.0051	0.0040	0.0032	0.0034	0.0031	0.0051	0.0054	0.0039	0.0055
    000001110000			0.0043			0.0029	0.0044	0.0050	0.0056	0.0038	0.0027	0.0032	0.0043	0.0034	0.0074
    010000000000			0.0038			0.0039	0.0043	0.0024	0.0032	0.0046	0.0027	0.0043	0.0051	0.0044	0.0031
    000011011000			0.0034			0.0045	0.0022	0.0039	0.0044	0.0022	0.0011	0.0023	0.0032	0.0034	0.0065
    111000000011			0.0031			0.0034	0.0026	0.0044	0.0017	0.0018	0.0063	0.0028	0.0032	0.0015	0.0032
    000000110000			0.0029			0.0034	0.0029	0.0023	0.0016	0.0026	0.0015	0.0038	0.0038	0.0037	0.0031
    110011111001			0.0027			0.0017	0.0021	0.0021	0.0023	0.0021	0.0078	0.0035	0.0013	0.0022	0.0022
    111101010111			0.0027			0.0034	0.0020	0.0035	0.0028	0.0011	0.0006	0.0026	0.0033	0.0037	0.0039
    000111111100			0.0027			0.0024	0.0021	0.0023	0.0032	0.0012	0.0062	0.0026	0.0028	0.0013	0.0027
    110111011111			0.0026			0.0033	0.0034	0.0023	0.0018	0.0026	0.0020	0.0022	0.0020	0.0028	0.0040
    000010101000			0.0026			0.0035	0.0029	0.0023	0.0029	0.0023	0.0010	0.0024	0.0028	0.0015	0.0040
    000010100000			0.0025			0.0028	0.0029	0.0032	0.0049	0.0007	0.0015	0.0022	0.0020	0.0033	0.0018
    110011111011			0.0024			0.0018	0.0017	0.0042	0.0033	0.0021	0.0021	0.0026	0.0038	0.0017	0.0011
    110111111011			0.0023			0.0013	0.0022	0.0022	0.0028	0.0029	0.0018	0.0035	0.0029	0.0022	0.0013
    111111001111			0.0021			0.0029	0.0011	0.0029	0.0022	0.0026	0.0013	0.0017	0.0022	0.0021	0.0023
    001010000010			0.0021			0.0009	0.0015	0.0026	0.0022	0.0009	0.0089	0.0013	0.0007	0.0011	0.0009
    000011010000			0.0021			0.0028	0.0018	0.0013	0.0045	0.0015	0.0013	0.0010	0.0024	0.0026	0.0015
