VALUES		COUNTS

0000000000000000	2365
0010000000111100	2310
0000000000000100	833
0000000000111100	311
0010000000110100	304
0010000000101100	264
0010000000011100	241
0000000000001100	207
0010000000111000	202
0000000000010000	132
0000000000101100	119
0000000000100000	110
0000000000001000	98
0010000000110000	80
0010000000010000	71
0000000000100100	64
0000000000010100	61
0010000000010100	48
0000000000110100	43
0010000000000000	43
0000000000011100	39
0000000000111000	31
0010000000001100	31
0010000000011000	30
0000000000110000	26
0010000000000100	26
0010000000100100	26
0010000000100000	22
0010000000101000	22
0000000000101000	14
0000000000011000	11
0010000000001000	8
