Value						Probability		Ex1		Ex2		Ex3		Ex4		Ex5		Ex6		Ex7		Ex8		Ex9		Ex10

  00000000000000			0.0935			0.0905	0.0923	0.0789	0.0916	0.1001	0.1045	0.1064	0.0796	0.1041	0.0875
  00000000010000			0.0312			0.0336	0.0333	0.0260	0.0276	0.0288	0.0344	0.0339	0.0266	0.0361	0.0315
  11111111111111			0.0258			0.0275	0.0237	0.0216	0.0264	0.0275	0.0277	0.0292	0.0239	0.0272	0.0232
  00000010000000			0.0191			0.0192	0.0203	0.0155	0.0161	0.0216	0.0199	0.0199	0.0148	0.0232	0.0201
  00000010010000			0.0173			0.0172	0.0188	0.0150	0.0179	0.0201	0.0189	0.0228	0.0125	0.0164	0.0133
  00000100000000			0.0115			0.0096	0.0190	0.0071	0.0173	0.0094	0.0100	0.0100	0.0116	0.0104	0.0105
  00001000000100			0.0106			0.0110	0.0098	0.0089	0.0099	0.0103	0.0128	0.0121	0.0096	0.0111	0.0105
  11111101111111			0.0103			0.0103	0.0096	0.0104	0.0107	0.0087	0.0115	0.0143	0.0065	0.0105	0.0105
  00010000000000			0.0097			0.0088	0.0096	0.0067	0.0101	0.0123	0.0114	0.0115	0.0093	0.0092	0.0085
  11111101101111			0.0092			0.0099	0.0079	0.0084	0.0098	0.0098	0.0092	0.0116	0.0068	0.0099	0.0092
  00000100001000			0.0091			0.0077	0.0070	0.0093	0.0084	0.0101	0.0052	0.0061	0.0144	0.0079	0.0146
  00000000001000			0.0083			0.0076	0.0034	0.0171	0.0087	0.0074	0.0065	0.0045	0.0116	0.0074	0.0089
  01000000000000			0.0074			0.0051	0.0081	0.0063	0.0082	0.0094	0.0073	0.0088	0.0068	0.0078	0.0063
  00010000000010			0.0072			0.0071	0.0072	0.0061	0.0081	0.0072	0.0074	0.0095	0.0060	0.0077	0.0061
  11111111101111			0.0068			0.0060	0.0063	0.0068	0.0081	0.0070	0.0081	0.0083	0.0059	0.0066	0.0051
  00000000000100			0.0068			0.0056	0.0077	0.0059	0.0056	0.0065	0.0095	0.0079	0.0062	0.0079	0.0049
  11101111111111			0.0064			0.0071	0.0068	0.0056	0.0081	0.0066	0.0085	0.0050	0.0049	0.0068	0.0048
  00000000100000			0.0055			0.0063	0.0056	0.0037	0.0049	0.0044	0.0063	0.0054	0.0059	0.0052	0.0070
  00000001000000			0.0054			0.0068	0.0062	0.0045	0.0055	0.0045	0.0054	0.0066	0.0037	0.0048	0.0062
  11111011110111			0.0052			0.0048	0.0034	0.0055	0.0048	0.0055	0.0037	0.0045	0.0065	0.0063	0.0076
  11110111111011			0.0052			0.0048	0.0068	0.0050	0.0056	0.0045	0.0062	0.0057	0.0043	0.0049	0.0040
  00000111111000			0.0052			0.0045	0.0034	0.0071	0.0043	0.0055	0.0042	0.0034	0.0073	0.0035	0.0085
  10111111111111			0.0049			0.0033	0.0084	0.0040	0.0048	0.0045	0.0060	0.0062	0.0048	0.0028	0.0038
  11111111110111			0.0047			0.0078	0.0045	0.0046	0.0052	0.0029	0.0029	0.0028	0.0046	0.0055	0.0065
  11111011111111			0.0047			0.0050	0.0043	0.0035	0.0050	0.0054	0.0051	0.0045	0.0035	0.0049	0.0056
  00000010100000			0.0047			0.0046	0.0029	0.0034	0.0045	0.0044	0.0050	0.0068	0.0045	0.0056	0.0046
  00000000000010			0.0044			0.0051	0.0051	0.0048	0.0042	0.0052	0.0045	0.0045	0.0038	0.0046	0.0024
  11111111111011			0.0044			0.0033	0.0029	0.0046	0.0037	0.0050	0.0067	0.0060	0.0038	0.0044	0.0037
  00000000110000			0.0040			0.0033	0.0040	0.0037	0.0029	0.0048	0.0049	0.0033	0.0034	0.0057	0.0042
  00000010110000			0.0039			0.0035	0.0042	0.0029	0.0039	0.0035	0.0042	0.0042	0.0032	0.0063	0.0032
  11111111011111			0.0039			0.0046	0.0034	0.0024	0.0044	0.0049	0.0039	0.0037	0.0031	0.0038	0.0045
  00000100011000			0.0038			0.0042	0.0026	0.0027	0.0034	0.0049	0.0018	0.0033	0.0048	0.0040	0.0063
  11011111111111			0.0037			0.0038	0.0028	0.0029	0.0048	0.0028	0.0039	0.0049	0.0034	0.0048	0.0032
  11111000000111			0.0036			0.0037	0.0013	0.0051	0.0040	0.0038	0.0033	0.0027	0.0046	0.0020	0.0059
  00000000000001			0.0036			0.0029	0.0046	0.0032	0.0028	0.0040	0.0044	0.0035	0.0031	0.0044	0.0032
  00001000010100			0.0035			0.0046	0.0026	0.0029	0.0031	0.0044	0.0033	0.0034	0.0024	0.0038	0.0042
  11110111111111			0.0034			0.0029	0.0037	0.0026	0.0044	0.0038	0.0037	0.0038	0.0026	0.0034	0.0028
  00010000010000			0.0032			0.0032	0.0037	0.0026	0.0033	0.0040	0.0037	0.0034	0.0026	0.0031	0.0029
  11101111111101			0.0032			0.0038	0.0024	0.0026	0.0032	0.0032	0.0034	0.0033	0.0029	0.0040	0.0033
  01111111111111			0.0032			0.0033	0.0027	0.0029	0.0028	0.0037	0.0028	0.0038	0.0026	0.0033	0.0038
  00000100010000			0.0032			0.0031	0.0052	0.0038	0.0038	0.0018	0.0027	0.0018	0.0022	0.0040	0.0032
  00000011110000			0.0031			0.0023	0.0027	0.0048	0.0037	0.0037	0.0028	0.0022	0.0038	0.0028	0.0028
  11111110111111			0.0031			0.0033	0.0037	0.0029	0.0033	0.0027	0.0018	0.0029	0.0029	0.0037	0.0038
  00001000000000			0.0031			0.0066	0.0017	0.0029	0.0031	0.0029	0.0034	0.0026	0.0027	0.0027	0.0023
  00000101111000			0.0031			0.0029	0.0022	0.0033	0.0034	0.0023	0.0022	0.0027	0.0044	0.0024	0.0049
  11000000000000			0.0031			0.0033	0.0034	0.0018	0.0028	0.0029	0.0035	0.0034	0.0028	0.0034	0.0032
  00000000011000			0.0030			0.0024	0.0017	0.0066	0.0023	0.0033	0.0023	0.0012	0.0044	0.0024	0.0032
  11111111111110			0.0029			0.0026	0.0037	0.0035	0.0026	0.0028	0.0023	0.0027	0.0021	0.0038	0.0029
  00000001100000			0.0029			0.0022	0.0037	0.0031	0.0015	0.0024	0.0028	0.0033	0.0039	0.0033	0.0027
  11111111111101			0.0028			0.0031	0.0029	0.0031	0.0032	0.0031	0.0031	0.0024	0.0018	0.0033	0.0023
  11111001110111			0.0028			0.0022	0.0011	0.0028	0.0033	0.0027	0.0024	0.0015	0.0040	0.0040	0.0035
  00000110011000			0.0028			0.0017	0.0026	0.0018	0.0018	0.0028	0.0028	0.0033	0.0037	0.0016	0.0055
  00000001110000			0.0027			0.0024	0.0024	0.0028	0.0027	0.0018	0.0031	0.0026	0.0042	0.0026	0.0026
  00100000000000			0.0026			0.0021	0.0033	0.0028	0.0017	0.0029	0.0027	0.0031	0.0026	0.0031	0.0021
  00000110010000			0.0025			0.0027	0.0048	0.0012	0.0027	0.0027	0.0023	0.0023	0.0021	0.0026	0.0020
  11101101111111			0.0023			0.0028	0.0026	0.0020	0.0020	0.0027	0.0026	0.0021	0.0022	0.0029	0.0017
  00010000010010			0.0023			0.0020	0.0031	0.0018	0.0026	0.0026	0.0027	0.0035	0.0012	0.0026	0.0015
  01000000010000			0.0023			0.0015	0.0029	0.0029	0.0021	0.0035	0.0023	0.0018	0.0023	0.0021	0.0016
  00000001010000			0.0022			0.0033	0.0023	0.0016	0.0024	0.0023	0.0022	0.0015	0.0021	0.0018	0.0027
  00000000010100			0.0022			0.0018	0.0023	0.0016	0.0017	0.0031	0.0032	0.0012	0.0023	0.0033	0.0017
  11111000010111			0.0022			0.0028	0.0021	0.0029	0.0012	0.0029	0.0009	0.0020	0.0023	0.0024	0.0026
  10111101111111			0.0022			0.0026	0.0051	0.0010	0.0020	0.0023	0.0023	0.0026	0.0015	0.0012	0.0012
  11110101111011			0.0021			0.0022	0.0021	0.0020	0.0021	0.0018	0.0029	0.0027	0.0026	0.0011	0.0020
