VALUES		COUNTS

0000000000000000	53
1101010101010101	23
1000010000000000	6
1101010101000101	6
0000000000000100	5
1101010100010101	5
1101010101010100	5
0100000000000000	3
0000000000010000	3
0001000000010100	3
1000000001000000	3
1100010101000001	3
0101010101010101	3
1001010101010101	3
0000000100000000	2
0000000000000010	2
0000000001000000	2
0101000101010101	2
1101000101010101	2
1001010101010001	2
1101010101010000	2
0100010101010101	2
0000000000000001	1
0100000100000000	1
1000000000000000	1
1000000000010000	1
0000100000000000	1
0100100000000000	1
0000000000010010	1
0000000000101000	1
0100000000001010	1
0000001000000000	1
0001001000000000	1
0000001000010000	1
0000000000010100	1
1001000000010100	1
1101000100010101	1
0000001000000100	1
0100001000000100	1
1100010100000001	1
1100010100010001	1
0101010100010001	1
0000011000000000	1
1001010000000100	1
1101010000000101	1
0001010100010101	1
1001010100010100	1
1101010000010100	1
1101010100010100	1
1001010000010110	1
1101010100010111	1
0100000101000001	1
0001000001000000	1
1101000101000001	1
0100000101010001	1
0101000011010001	1
0100000001000011	1
0100001101000001	1
1100000101010101	1
0101000001010101	1
1101000101010111	1
0101000101011101	1
1000010001000000	1
1101010101000001	1
1101010001010000	1
1101010001000101	1
1100010101010101	1
1100010111010101	1
0001010001010100	1
0101010001010101	1
0101010101010100	1
0101010111010101	1
1001010001010100	1
1101010001010101	1
1101010111010101	1
1101010101000110	1
1101010001010110	1
1101011101000100	1
1101011101010101	1
0010000000000000	1
0010010000000000	1
1111010111010101	1
