VALUES		COUNTS

110101010	50
000000000	46
000000010	17
001000000	11
110001010	7
100101010	6
110101000	5
111101010	5
010101010	4
010000010	3
000000100	3
110111010	3
001000010	3
100000000	2
010100010	2
110100010	2
010001010	2
000101010	2
110101011	2
011100010	2
011101010	2
000000011	1
010000001	1
000100000	1
100100000	1
000001001	1
000001010	1
100001000	1
100001010	1
100101000	1
100101011	1
100111010	1
110101110	1
110101111	1
001000001	1
111100010	1
001010010	1
111001010	1
101101010	1
101101011	1
011101110	1
111101110	1
