VALUES		COUNTS

0000000	2790
1111111	1435
1111110	273
0000100	222
0001000	185
1011111	172
1101111	168
1111101	167
1111011	166
0111111	164
0000010	162
0000001	161
1110111	154
1000000	136
0001110	126
1110001	113
0100000	84
1101110	84
0010000	72
0010001	65
0011111	64
1110101	62
0001010	59
1100000	44
0001100	38
0111110	38
0000110	35
1011110	34
1110110	32
1100001	31
1111100	30
1111001	29
1101011	25
1100111	24
1110011	24
0101111	23
0111101	23
1111010	23
1010111	22
0110111	22
0101110	22
0111011	21
1110000	19
1101101	19
0011110	19
1011101	19
1010001	18
1001110	18
1001111	18
0000101	17
0100001	17
0001001	14
0000011	13
1101010	13
1001000	12
0011011	12
1011011	12
1100100	11
1110100	11
0001111	11
1000100	10
1000010	10
1100101	10
0110001	10
1101100	10
1000001	9
0100010	9
1100110	9
0001011	9
0011000	9
0100100	8
1100010	8
0010111	8
1010000	8
1100011	7
1010101	6
0110000	6
0110101	6
0101100	6
0111100	6
0010100	5
0010011	5
1010011	5
0110011	5
1110010	5
0101000	5
0011010	5
1111000	5
1000110	4
0010010	4
0010110	4
1001011	4
1101000	4
1101001	4
0011100	4
0011001	4
0011101	4
1011010	4
0111001	4
0100110	3
0010101	3
1010110	3
0110110	3
0001101	3
0101011	3
0111010	3
0000111	2
1000111	2
1010010	2
1001100	2
0101101	2
1011000	2
1011100	2
1011001	2
1000101	1
1000011	1
0100101	1
0100111	1
1010100	1
0110100	1
0110010	1
1001010	1
1001001	1
1001101	1
