VALUES		COUNTS

000000000000	32
111111111111	7
111111111110	4
111110111111	3
001000000000	2
010000000000	2
000100000000	2
000001000000	2
111101011111	2
000000100000	2
000000110000	2
010000100000	2
000010010000	2
111111011111	2
011110111110	2
011110111111	2
111011110110	2
111011111111	2
000000010000	1
010000010000	1
000000000100	1
000000000010	1
011000010010	1
000000001110	1
000000000001	1
000100000001	1
100100000001	1
000000001111	1
000100001111	1
111100011111	1
100001000000	1
101101011110	1
000001000001	1
000001000111	1
100001001111	1
000101011111	1
011000100000	1
011000101111	1
011100111111	1
111100101111	1
110101101111	1
111101101111	1
111101111111	1
001010010000	1
011010010000	1
001110000000	1
100010010010	1
101011010000	1
110111011001	1
111111010111	1
100011001011	1
000010110000	1
111110110110	1
111010101110	1
011110110001	1
011110111101	1
011110110111	1
010011110000	1
111011111100	1
011011101110	1
111011111110	1
101111111110	1
111111101110	1
110111110001	1
111011111101	1
111111111101	1
111111111011	1
011011111111	1
110011101111	1
111011101111	1
110011111111	1
011111111111	1
100111111111	1
111111101111	1
